group,role,count,tobj_mean,tobj_std,tobj_min,tobj_p25,tobj_p50,tobj_p75,tobj_p90,tobj_max,tunk_mean,tunk_std,tunk_min,tunk_p25,tunk_p50,tunk_p75,tunk_p90,tunk_max,max_known_iou_mean,max_known_iou_std,max_known_iou_min,max_known_iou_p25,max_known_iou_p50,max_known_iou_p75,max_known_iou_p90,max_known_iou_max,best_full_iou_mean,best_full_iou_std,best_full_iou_min,best_full_iou_p25,best_full_iou_p50,best_full_iou_p75,best_full_iou_p90,best_full_iou_max,best_target_iou_mean,best_target_iou_std,best_target_iou_min,best_target_iou_p25,best_target_iou_p50,best_target_iou_p75,best_target_iou_p90,best_target_iou_max,max_known_score_mean,max_known_score_std,max_known_score_min,max_known_score_p25,max_known_score_p50,max_known_score_p75,max_known_score_p90,max_known_score_max,tunk_minus_tobj_mean,tunk_minus_tobj_std,tunk_minus_tobj_min,tunk_minus_tobj_p25,tunk_minus_tobj_p50,tunk_minus_tobj_p75,tunk_minus_tobj_p90,tunk_minus_tobj_max,tunk_over_tobj_mean,tunk_over_tobj_std,tunk_over_tobj_min,tunk_over_tobj_p25,tunk_over_tobj_p50,tunk_over_tobj_p75,tunk_over_tobj_p90,tunk_over_tobj_max
human.pedestrian.stroller|stride8,novel,92,0.0549017776451681,0.0454759690698043,0.010032364167273045,0.02107577957212925,0.03838297724723816,0.07386910170316696,0.12619395554065718,0.22896581888198853,0.012353542429121697,0.011325543461735211,0.0011076322989538312,0.004577355459332466,0.007182510802522302,0.01667210878804326,0.03008832037448884,0.0506725050508976,0.030266568903639185,0.0772755883224615,0.0,0.0,0.0,0.006701217964291573,0.08914076313376429,0.33337417244911194,0.7530806693045989,0.11576236053075391,0.5081758499145508,0.6802801042795181,0.7809351980686188,0.8465550094842911,0.8843949675559998,0.9595098495483398,0.7530806693045989,0.11576236053075391,0.5081758499145508,0.6802801042795181,0.7809351980686188,0.8465550094842911,0.8843949675559998,0.9595098495483398,0.13759239627989187,0.1720871074898698,0.00018335258937440813,0.02044736733660102,0.053574664518237114,0.18798243254423141,0.4243236869573594,0.7735399603843689,-0.04254823548051164,0.03809803166894725,-0.18340075016021729,-0.056240555830299854,-0.029313068836927414,-0.01616100873798132,-0.008958181180059909,-0.0018065422773361206,0.24912888038417566,0.17805380786121197,0.050675272941589355,0.12536770850419998,0.18742142617702484,0.32493656873703003,0.4821510672569275,0.9025517702102661
human.pedestrian.wheelchair|stride16,novel,8,0.12231700611300766,0.13087606936977714,0.011190755292773247,0.027361679822206497,0.05586426518857479,0.19778268411755562,0.26293826848268503,0.411552369594574,0.03303843177855015,0.0389207980093268,0.005860477685928345,0.0075138327665627,0.012525485828518867,0.037680783309042454,0.09497376084327697,0.11023053526878357,0.031433384865522385,0.08316491921915371,0.0,0.0,0.0,0.0,0.07544012367725368,0.2514670789241791,0.7125759199261665,0.13672866277680173,0.5412544012069702,0.5951376557350159,0.6923989951610565,0.791465550661087,0.9056832373142243,0.9471169710159302,0.7125759199261665,0.13672866277680173,0.5412544012069702,0.5951376557350159,0.6923989951610565,0.791465550661087,0.9056832373142243,0.9471169710159302,0.05869252921547741,0.08940255589054717,0.004430816974490881,0.00482290331274271,0.018252578331157565,0.06385426130145788,0.13637744635343546,0.28556200861930847,-0.08927857340313494,0.09754573795864271,-0.3013218343257904,-0.12724154442548752,-0.04627322405576706,-0.016553693218156695,-0.007542340271174909,-0.005266926251351833,0.32198447175323963,0.15312471913943385,0.10523678362369537,0.17995794117450714,0.33523596823215485,0.45431070029735565,0.4987944483757019,0.529350221157074
human.pedestrian.wheelchair|stride8,novel,20,0.03876131093129516,0.03352964303589788,0.010566369630396366,0.016777643468230963,0.020942609757184982,0.06118275877088308,0.07866003662347794,0.1407560259103775,0.014725562167586758,0.021959019730692125,0.0010871378472074866,0.002837708278093487,0.004073095158673823,0.02056655241176486,0.027293447405099876,0.10023447871208191,0.01788971838541329,0.057021580153804305,0.0,0.0,0.0,0.0,0.029145592823624656,0.2591227889060974,0.7083373159170151,0.11864117459697876,0.516095757484436,0.6081345230340958,0.7005533874034882,0.8216481357812881,0.8618435502052307,0.9127270579338074,0.7083373159170151,0.11864117459697876,0.516095757484436,0.6081345230340958,0.7005533874034882,0.8216481357812881,0.8618435502052307,0.9127270579338074,0.08351502509904093,0.11320074744464984,0.0003282144898548722,0.014612758532166481,0.03272903896868229,0.11938944272696972,0.1933173432946206,0.47205930948257446,-0.024035748722963036,0.032165599618575104,-0.1152963638305664,-0.026043071877211332,-0.01600557751953602,-0.00751482998020947,-0.002385219279676662,0.036710143089294434,0.39271635208278893,0.42793932260557377,0.03877447172999382,0.11333842016756535,0.17657729983329773,0.4744202122092247,0.9159097909927376,1.5778909921646118
movable_object.barrier|stride16,unknown,4103,0.05253597715351564,0.04862734362601802,0.01000136323273182,0.019109822809696198,0.03576994687318802,0.06902549415826797,0.11314866691827775,0.5735041499137878,0.04437481715151976,0.04976137295105779,0.0011320344638079405,0.011729053221642971,0.026334218680858612,0.05811017006635666,0.10605120211839679,0.46580153703689575,0.03423308126078255,0.07609675077291667,0.0,0.0,0.0,0.026238092221319675,0.1275537937879563,0.49837255477905273,0.8132172176061012,0.15290736935527932,0.5001381635665894,0.6824362576007843,0.8841447234153748,0.9399488270282745,0.9590956091880798,0.9929437041282654,0.8132172176061012,0.15290736935527932,0.5001381635665894,0.6824362576007843,0.8841447234153748,0.9399488270282745,0.9590956091880798,0.9929437041282654,0.002373125500613488,0.00947719393432917,5.58355395696708e-07,0.00017405240942025557,0.0005359860952012241,0.0016574837500229478,0.0042739523574709904,0.25135937333106995,-0.00816115999527143,0.020229005932858368,-0.3405189514160156,-0.013206849340349436,-0.007196541875600815,-0.0031393319368362427,0.006317022442817704,0.2150767594575882,0.7567338469807561,0.2635149301901949,0.11256613582372665,0.577165961265564,0.7291338443756104,0.9075409173965454,1.113047242164612,2.1282663345336914
movable_object.barrier|stride32,unknown,424,0.069377072493739,0.07197854220367758,0.01006320770829916,0.01986790308728814,0.04226516932249069,0.09058711677789688,0.16390843391418455,0.4205324351787567,0.052726833401120186,0.06251039447143633,0.00015629948757123202,0.00820416584610939,0.028066162951290607,0.07683618739247322,0.12954248487949369,0.3880883753299713,0.047796248072974674,0.08973275535459233,0.0,0.0,0.0,0.050235526636242867,0.18916090130805968,0.49566924571990967,0.7140318440659991,0.16597497477566125,0.5003920197486877,0.5625989437103271,0.6689861714839935,0.8942309767007828,0.9581515252590179,0.9920605421066284,0.7140318440659991,0.16597497477566125,0.5003920197486877,0.5625989437103271,0.6689861714839935,0.8942309767007828,0.9581515252590179,0.9920605421066284,0.007861034133783213,0.033542081063256776,6.6778611653717235e-06,0.00023302399858948775,0.0007154819613788277,0.0027249258127994835,0.009995007049292322,0.41825899481773376,-0.016650239077071607,0.04022002781388778,-0.35583311319351196,-0.020617041271179914,-0.008820771239697933,-0.0033547813072800636,0.010921647399663923,0.07493346929550171,0.6812771144257156,0.35255847376688537,0.012011644430458546,0.4049184024333954,0.6488521695137024,0.930549755692482,1.1738828778266905,2.0555167198181152
movable_object.barrier|stride8,unknown,6274,0.025963048290183418,0.020139244161482505,0.010000523179769516,0.013452840503305197,0.019146517850458622,0.03054007701575756,0.04932370744645595,0.24809235334396362,0.01711157833925352,0.023181523505522522,0.0003426545299589634,0.005115523585118353,0.0094831264577806,0.019334125332534313,0.03818403594195842,0.3030269742012024,0.029556214105985183,0.06832294112412973,0.0,0.0,0.0,0.013806333765387535,0.11736342161893841,0.49809545278549194,0.7960684669979218,0.12792804298528612,0.5002612471580505,0.7108045965433121,0.8352697491645813,0.8987686932086945,0.9312741041183472,0.9876715540885925,0.7960684669979218,0.12792804298528612,0.5002612471580505,0.7108045965433121,0.8352697491645813,0.8987686932086945,0.9312741041183472,0.9876715540885925,0.006906615053228375,0.03048407934663938,6.686858000648499e-07,0.00024642454081913456,0.0008478464442305267,0.0029660914442501962,0.010660642199218274,0.5813481211662292,-0.0088514699511572,0.009738628170693589,-0.19514210522174835,-0.012076872400939465,-0.008771221619099379,-0.006176997208967805,-0.002921524783596397,0.12442141771316528,0.5445825591413818,0.26771000138643375,0.029497457668185234,0.35241226851940155,0.5016338229179382,0.6918416619300842,0.8963138341903686,2.106468677520752
movable_object.debris|stride16,unknown,244,0.0949057768610474,0.10231893723435001,0.010193920694291592,0.02073686197400093,0.051659563556313515,0.1332140937447548,0.23834820687770844,0.5312910676002502,0.08684463464973693,0.10054199534924217,0.0016052542487159371,0.014005559496581554,0.04247949458658695,0.1382465548813343,0.23249421417713179,0.5308056473731995,0.048641444292786856,0.0946830336322859,0.0,0.0,0.0,0.06462852843105793,0.16870269328355794,0.45707571506500244,0.7525886666090762,0.1454739460407419,0.5004522204399109,0.6254258751869202,0.7601037621498108,0.8868257850408554,0.9378479242324829,0.9768562912940979,0.7525886666090762,0.1454739460407419,0.5004522204399109,0.6254258751869202,0.7601037621498108,0.8868257850408554,0.9378479242324829,0.9768562912940979,0.0022026268557344903,0.015960151016797982,3.5417799608694622e-06,5.093418167234631e-05,0.0001392688136547804,0.0005719828332075849,0.0020958951674401767,0.23438869416713715,-0.008061142207016467,0.03543043510995385,-0.29657483100891113,-0.012987276073545218,-0.006978367222473025,-0.0004213554784655571,0.016428318619728093,0.16495198011398315,0.8089028284197948,0.27297425849082785,0.07003247737884521,0.6306349784135818,0.8257206678390503,0.9927374720573425,1.118162989616394,1.752121925354004
movable_object.debris|stride32,unknown,8,0.09251486463472247,0.041511570453179054,0.035562317818403244,0.06154541298747063,0.08253154158592224,0.12723446637392044,0.15056795477867127,0.15439020097255707,0.0772500354796648,0.036598269852154315,0.033537477254867554,0.04333087522536516,0.06973164342343807,0.1054310780018568,0.12519977316260336,0.13898558914661407,0.04935462698631454,0.05888422008501009,0.0,0.0008328123658429831,0.014392113778740168,0.09908892586827278,0.12385526373982428,0.16081297397613525,0.7217810973525047,0.16693723434888028,0.5494272708892822,0.5700495094060898,0.6463977694511414,0.9164026081562042,0.9414732336997986,0.9463934898376465,0.7217810973525047,0.16693723434888028,0.5494272708892822,0.5700495094060898,0.6463977694511414,0.9164026081562042,0.9414732336997986,0.9463934898376465,0.0011086905124102486,0.0006367618212068291,0.0001776145218173042,0.0006281823661993258,0.0011264285421930254,0.0015131214167922735,0.001980889867991209,0.002041866770014167,-0.015264829155057669,0.02256714608891698,-0.04811893403530121,-0.03237562254071236,-0.01888284832239151,0.005190697498619556,0.010345048829913137,0.018982917070388794,0.8612898215651512,0.23322614674878642,0.5159180760383606,0.6734249293804169,0.8134369850158691,1.0865280032157898,1.1667717933654784,1.186801791191101
movable_object.debris|stride8,unknown,674,0.034154389440482734,0.0320980094699592,0.010009960271418095,0.01374528743326664,0.024126166477799416,0.04129811003804207,0.06537228003144271,0.280196875333786,0.02619385132645547,0.035998821046020035,0.0006633371813222766,0.006716228439472616,0.014153751078993082,0.029101231135427952,0.061096068844199186,0.32409122586250305,0.048419387961224136,0.09035207775592977,0.0,0.0,0.0,0.0715823583304882,0.1556172236800195,0.4975920617580414,0.7296831283265123,0.12646583475923157,0.5001114010810852,0.6180615425109863,0.7366776466369629,0.8344972133636475,0.8960877180099488,0.9699602723121643,0.7296831283265123,0.12646583475923157,0.5001114010810852,0.6180615425109863,0.7366776466369629,0.8344972133636475,0.8960877180099488,0.9699602723121643,0.0052638683135776375,0.02963957824552235,4.1284135932073696e-07,5.387044984672684e-05,0.00023795351444277912,0.0010230192565359175,0.00644768555648625,0.4169677495956421,-0.007960538093127774,0.014508476229687244,-0.08387243002653122,-0.01229110942222178,-0.007605294696986675,-0.0046350492630153894,0.0010461568832397519,0.1193200945854187,0.6406717324900256,0.3003026288346786,0.03985026106238365,0.4283246099948883,0.6063832640647888,0.8102011978626251,1.0362837314605715,1.863046646118164
movable_object.pushable_pullable|stride16,unknown,255,0.14040167125708916,0.15465830988866894,0.010099951177835464,0.02333184238523245,0.0629747211933136,0.22455765306949615,0.39864048957824705,0.7276068329811096,0.0781265752180023,0.09473714987809877,0.0009833668591454625,0.01013017538934946,0.03571416810154915,0.11397142335772514,0.21742299795150755,0.4841488003730774,0.039799293995861705,0.09151679629607666,0.0,0.0,0.0,0.022215135395526886,0.15764317214488982,0.4945101737976074,0.7395146239037608,0.16389869457511785,0.5004375576972961,0.5785187184810638,0.7287857532501221,0.9091495275497437,0.9429839968681335,0.9830176830291748,0.7395146239037608,0.16389869457511785,0.5004375576972961,0.5785187184810638,0.7287857532501221,0.9091495275497437,0.9429839968681335,0.9830176830291748,0.006940758523003252,0.02185691135878564,2.24997734221688e-06,0.0002748422703007236,0.0014886304270476103,0.004400778561830521,0.012103453092277049,0.2329075038433075,-0.06227509597608564,0.07973480455278116,-0.42369207739830017,-0.09976105764508247,-0.020933452993631363,-0.010278905741870403,-0.005313226021826268,0.013364419341087341,0.5295217747197432,0.2358863539604314,0.07704086601734161,0.36238496005535126,0.5011946558952332,0.6722436547279358,0.85842125415802,1.1497042179107666
movable_object.pushable_pullable|stride32,unknown,16,0.22612341935746372,0.20287949227028693,0.013597939163446426,0.07349039055407047,0.13673114031553268,0.39634548872709274,0.49689440429210663,0.6799097061157227,0.10799665894592181,0.1095410602789944,0.004020514898002148,0.020447579212486744,0.06884581223130226,0.154569610953331,0.2507534846663475,0.40064382553100586,0.08036340173566714,0.13079922799894755,0.0,0.010862092254683375,0.04139130935072899,0.06245137006044388,0.23754286766052246,0.44206100702285767,0.7912789136171341,0.2042199615762831,0.5059577822685242,0.5732050240039825,0.9419139921665192,0.9697427749633789,0.9822120666503906,0.9850120544433594,0.7912789136171341,0.2042199615762831,0.5059577822685242,0.5732050240039825,0.9419139921665192,0.9697427749633789,0.9822120666503906,0.9850120544433594,0.0359544132334122,0.06041972621964042,0.0005041600088588893,0.0023287236399482936,0.005473352735862136,0.047548857517540455,0.08784837648272514,0.236140176653862,-0.11812676064437255,0.10343222399425826,-0.2858017385005951,-0.2433762587606907,-0.07457039505243301,-0.03610246325843036,-0.01230662316083908,-0.007134325802326202,0.4560019075870514,0.16809895515488105,0.23878677189350128,0.3528960719704628,0.42680735886096954,0.5387560278177261,0.6297295391559601,0.8919199705123901
movable_object.pushable_pullable|stride8,unknown,771,0.04426248842094156,0.03909301177331123,0.010011037811636925,0.017567867413163185,0.031236564740538597,0.05665546469390392,0.09100399166345596,0.3146776854991913,0.026914898187828634,0.0317407267049136,0.0006754841888323426,0.006978972814977169,0.01589130610227585,0.03500761091709137,0.06238812953233719,0.2659318447113037,0.02940691931033688,0.07796074237497533,0.0,0.0,0.0,0.0,0.1314563900232315,0.46470949053764343,0.7804264713044915,0.12817595450189964,0.501013457775116,0.6817740499973297,0.8155206441879272,0.887873500585556,0.9237392544746399,0.9697325825691223,0.7804264713044915,0.12817595450189964,0.501013457775116,0.6817740499973297,0.8155206441879272,0.887873500585556,0.9237392544746399,0.9697325825691223,0.018281583701290183,0.05352553578167835,1.60892307121685e-06,0.00039610578096471727,0.00218263640999794,0.011667600367218256,0.04063569754362106,0.5914612412452698,-0.017347590241040045,0.020696478231509267,-0.21362978219985962,-0.022141197696328163,-0.012051236815750599,-0.00735013373196125,-0.0033943839371204376,0.09919954836368561,0.5412444634321986,0.26240232293439675,0.05182340368628502,0.35514476895332336,0.5078600645065308,0.6848830282688141,0.8969758152961731,1.7829164266586304
movable_object.trafficcone|stride16,unknown,1174,0.06884034526624813,0.08730111513305033,0.01003381796181202,0.016876991372555494,0.03178555704653263,0.08322499319911003,0.18075868636369713,0.579391360282898,0.06437172569476109,0.08343343953627361,0.0014247490325942636,0.01078166556544602,0.027261948212981224,0.08494052849709988,0.18155926913023,0.4772883951663971,0.03490745978548362,0.0687902249541404,0.0,0.0,0.0,0.03936791233718395,0.1353689208626748,0.44272494316101074,0.736550272780342,0.14418723848028225,0.5002896189689636,0.6027563214302063,0.7334160208702087,0.8756831288337708,0.9256428718566895,0.9827973246574402,0.736550272780342,0.14418723848028225,0.5002896189689636,0.6027563214302063,0.7334160208702087,0.8756831288337708,0.9256428718566895,0.9827973246574402,0.0007756407405486297,0.006097644693849916,1.9485652558159927e-07,7.176093617999868e-06,2.963621500384761e-05,0.00012481899466365576,0.0005254883668385446,0.11885341256856918,-0.0044686195517539525,0.04084557169102277,-0.3329167664051056,-0.011003159219399095,-0.0050575309433043,0.004745604936033487,0.028356594592332852,0.20606622099876404,0.8436182105129988,0.4028932361052096,0.10163117200136185,0.5325930118560791,0.8225739896297455,1.108644962310791,1.3843045353889467,2.2828781604766846
movable_object.trafficcone|stride32,unknown,4,0.03018556092865765,0.01502550874328633,0.01085252221673727,0.021432458655908704,0.02870724629610777,0.037460348568856716,0.046469276770949364,0.052475228905677795,0.009927504695951939,0.0067572319828020835,0.0023053553886711597,0.0036545086186379194,0.010202850913628936,0.016475846990942955,0.016789715737104416,0.016998961567878723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254144757986069,0.06105979174802892,0.5398292541503906,0.5819129794836044,0.635899692773819,0.6794011890888214,0.6857780337333679,0.6900292634963989,0.6254144757986069,0.06105979174802892,0.5398292541503906,0.5819129794836044,0.635899692773819,0.6794011890888214,0.6857780337333679,0.6900292634963989,0.005736143481044564,0.0034102443762139495,0.00011913679190911353,0.004448913190572057,0.007115354994311929,0.008402585284784436,0.008517870400100946,0.008594727143645287,-0.02025805599987507,0.010171850850678479,-0.036173753440380096,-0.024684596341103315,-0.018155652098357677,-0.01372911175712943,-0.010619944520294664,-0.008547166362404823,0.3028196431696415,0.13802011370329986,0.16443805396556854,0.20042883977293968,0.2615383118391037,0.3639291152358055,0.4598299831151963,0.52376389503479
movable_object.trafficcone|stride8,unknown,21441,0.03816173922311019,0.034297950155556575,0.010000995360314846,0.01602131314575672,0.026809150353074074,0.04727187007665634,0.07689616084098816,0.451890766620636,0.03960842328047021,0.04441364305513509,0.00046647374983876944,0.009706120938062668,0.022660881280899048,0.05335567519068718,0.09695307165384293,0.37969234585762024,0.01572169247098556,0.04217576593277351,0.0,0.0,0.0,0.0,0.056012921035289764,0.47381848096847534,0.756049104662819,0.11750783661644966,0.5000582337379456,0.6699790954589844,0.7739289402961731,0.850500226020813,0.8999088406562805,0.988075852394104,0.756049104662819,0.11750783661644966,0.5000582337379456,0.6699790954589844,0.7739289402961731,0.850500226020813,0.8999088406562805,0.988075852394104,0.00020873311448284728,0.003809796625465593,7.711761895734526e-09,4.490009814617224e-06,1.4449994523602072e-05,4.4780081225326285e-05,0.0001333300897385925,0.301578551530838,0.0014466840548515612,0.020332025098880716,-0.27434125542640686,-0.007698372937738895,-0.003350460436195135,0.006185509264469147,0.023252911865711212,0.22388076782226562,0.8851602580199381,0.39966943406164246,0.03862561658024788,0.5766580700874329,0.857016384601593,1.156937837600708,1.4163589477539062,3.0198395252227783
static_object.bicycle_rack|stride16,unknown,705,0.055251470646748305,0.053285161250545984,0.010047520510852337,0.01810263656079769,0.03577645868062973,0.07188364118337631,0.1215025931596756,0.32612302899360657,0.029918685374147398,0.035273564421579875,0.0012094317935407162,0.007490178570151329,0.017157094553112984,0.03942830488085747,0.06977542638778689,0.2282690405845642,0.038373599803993304,0.08584583383074561,0.0,0.0,0.0,0.025344068184494972,0.14562513530254384,0.4973193109035492,0.7479780249561824,0.1348443434300656,0.5016800165176392,0.6260824203491211,0.76082843542099,0.8650555610656738,0.9156114459037781,0.9804231524467468,0.7479780249561824,0.1348443434300656,0.5016800165176392,0.6260824203491211,0.76082843542099,0.8650555610656738,0.9156114459037781,0.9804231524467468,0.048958986886070324,0.1410834783385039,5.270766791909409e-07,0.000545573013368994,0.003691798774525523,0.015975896269083023,0.08499078452587142,0.8941754102706909,-0.025332785305956788,0.03932195792932445,-0.27887845039367676,-0.02604256570339203,-0.0146368108689785,-0.008521849289536476,-0.005321656726300715,0.06562279164791107,0.5126834078143675,0.25389951214987855,0.08262236416339874,0.3259933292865753,0.47808539867401123,0.6503162980079651,0.8291858673095703,1.800105333328247
static_object.bicycle_rack|stride32,unknown,114,0.053128002415688935,0.05296155569952235,0.01036559883505106,0.02173471124842763,0.03734745271503925,0.0692486260086298,0.09996873661875724,0.43287962675094604,0.03789406537492923,0.03509333581817159,0.0008054897771216929,0.010507445549592376,0.026112031191587448,0.05319190490990877,0.0915542967617512,0.1493072658777237,0.028479061468316472,0.054911940063921943,0.0,0.0,0.002634792879689485,0.03253867197781801,0.0719929836690426,0.2783658504486084,0.7491055538779811,0.13520463713133482,0.5003988742828369,0.6588822305202484,0.761190801858902,0.8683285266160965,0.9180655598640441,0.9670115113258362,0.7491055538779811,0.13520463713133482,0.5003988742828369,0.6588822305202484,0.761190801858902,0.8683285266160965,0.9180655598640441,0.9670115113258362,0.01522384344218608,0.10146866468196156,2.469464789101039e-06,0.00011040863500966225,0.0004884962108917534,0.0018262482772115618,0.004620806733146313,0.799217164516449,-0.015233936981020267,0.04504471923375927,-0.39851608872413635,-0.015741642098873854,-0.010094697587192059,-0.004847594071179628,0.0033354461193084725,0.048248715698719025,0.6879618519492317,0.2957177038794372,0.07770798355340958,0.5190846025943756,0.6964472532272339,0.8184076845645905,1.0638586044311524,1.695089340209961
static_object.bicycle_rack|stride8,unknown,608,0.055389575700055024,0.06401490815356105,0.010011841543018818,0.015614780597388744,0.028486785478889942,0.0665375217795372,0.13510646820068364,0.46342742443084717,0.011621170571886882,0.01693503801153882,0.00023845507530495524,0.0022397045395337045,0.005062349373474717,0.013124644989147782,0.030274582281708744,0.11772765964269638,0.0332526739693177,0.07938556821114696,0.0,0.0,0.0,0.012262397212907672,0.13202437460422525,0.4967762529850006,0.7190223389158124,0.13231400712301727,0.5007821321487427,0.597699299454689,0.7251653671264648,0.8376360833644867,0.892493486404419,0.9877240657806396,0.7190223389158124,0.13231400712301727,0.5007821321487427,0.597699299454689,0.7251653671264648,0.8376360833644867,0.892493486404419,0.9877240657806396,0.1818417635515175,0.19526891464939672,2.1563235350186005e-05,0.02799153421074152,0.11302107945084572,0.2722617834806442,0.479333978891373,0.8333872556686401,-0.04376840503506461,0.05483904873255791,-0.36819082498550415,-0.051074013113975525,-0.020915383473038673,-0.011776159051805735,-0.00932964999228716,0.0038707219064235687,0.21287010725906216,0.1838735881838688,0.02318364754319191,0.09128179028630257,0.14420242607593536,0.2667115554213524,0.4564950913190842,1.1157324314117432
vehicle.ego|stride8,unknown,2,0.04719145130366087,0.019598339684307575,0.027593111619353294,0.03739228146150708,0.04719145130366087,0.05699062114581466,0.06287012305110692,0.06678979098796844,0.003450809163041413,0.002384737483225763,0.00106607167981565,0.0022584404214285314,0.003450809163041413,0.004643177904654294,0.0053585991496220235,0.005835546646267176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014217972755432,0.02078920602798462,0.6806325912475586,0.6910271942615509,0.7014217972755432,0.7118164002895355,0.7180531620979309,0.7222110033035278,0.7014217972755432,0.02078920602798462,0.6806325912475586,0.6910271942615509,0.7014217972755432,0.7118164002895355,0.7180531620979309,0.7222110033035278,0.1441211961209774,0.06449650600552559,0.07962469011545181,0.11187294311821461,0.1441211961209774,0.1763694491237402,0.19571840092539788,0.208617702126503,-0.043740641325712204,0.017213601619005203,-0.06095424294471741,-0.052347442135214806,-0.043740641325712204,-0.0351338405162096,-0.029969760030508042,-0.026527039706707,0.06300363130867481,0.024368202313780785,0.03863542899489403,0.05081953015178442,0.06300363130867481,0.0751877324655652,0.08249819315969945,0.0873718336224556
